movie_id,title,overview,release_date,popularity,genres,text,genres_list,release_year,genre__Action,genre__Adventure,genre__Animation,genre__Comedy,genre__Crime,genre__Documentary,genre__Drama,genre__Family,genre__Fantasy,genre__History,genre__Horror,genre__Music,genre__Mystery,genre__Romance,genre__Science Fiction,genre__TV Movie,genre__Thriller,genre__Unknown,genre__War,genre__Western
1022787,Elio,"Elio, a space fanatic with an active imagination, finds himself on a cosmic misadventure where he must form new bonds with eccentric alien lifeforms, navigate a crisis of intergalactic proportions and somehow discover who he is truly meant to be.",2025-06-18,57.9238,"Family, Comedy, Adventure, Animation, Science Fiction","Elio. Elio, a space fanatic with an active imagination, finds himself on a cosmic misadventure where he must form new bonds with eccentric alien lifeforms, navigate a crisis of intergalactic proportions and somehow discover who he is truly meant to be.","['Family', 'Comedy', 'Adventure', 'Animation', 'Science Fiction']",2025,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
715287,Stepmom's Desire,"Sang-jin, who was envious of her neighbor after getting a beautiful wife, Ask your wife's friend Gian to take over the son's extracurricular teacher, Sang-jin, who left work early, accidentally sees Gian's shower. A man who wants to have sex with his son's tutor, And a son who wants to have a good time with a young stepmom, Ji-an and Jin-hee, who want money, are disappointed with her husband, and Bin-jin gives her body to a young son.",2020-05-29,57.6779,"Drama, Romance","Stepmom's Desire. Sang-jin, who was envious of her neighbor after getting a beautiful wife, Ask your wife's friend Gian to take over the son's extracurricular teacher, Sang-jin, who left work early, accidentally sees Gian's shower. A man who wants to have sex with his son's tutor, And a son who wants to have a good time with a young stepmom, Ji-an and Jin-hee, who want money, are disappointed with her husband, and Bin-jin gives her body to a young son.","['Drama', 'Romance']",2020,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
604079,The Long Walk,"In a dystopian, alternate-America ruled by a totalitarian regime, 50 teenage boys take part in a deadly annual walking contest, forced to maintain a minimum pace or be executed, until only one survivor remains.",2025-09-10,55.2811,"Horror, Thriller","The Long Walk. In a dystopian, alternate-America ruled by a totalitarian regime, 50 teenage boys take part in a deadly annual walking contest, forced to maintain a minimum pace or be executed, until only one survivor remains.","['Horror', 'Thriller']",2025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1382406,Striking Rescue,A veteran Muay Thai expert goes on a take-no-prisoners mission of revenge after his wife and daughter are brutally murdered by mysterious forces.,2024-12-05,53.4986,"Action, Crime, Thriller",Striking Rescue. A veteran Muay Thai expert goes on a take-no-prisoners mission of revenge after his wife and daughter are brutally murdered by mysterious forces.,"['Action', 'Crime', 'Thriller']",2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1215020,American Sweatshop,"A content moderator is tasked with purging offensive media from the internet. When she witnesses a crime in a video, she is lured away from the safety of her keyboard as she obsessively seeks to hold someone accountable.",2025-09-19,55.9023,"Thriller, Mystery","American Sweatshop. A content moderator is tasked with purging offensive media from the internet. When she witnesses a crime in a video, she is lured away from the safety of her keyboard as she obsessively seeks to hold someone accountable.","['Thriller', 'Mystery']",2025,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
155,The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",2008-07-16,61.2406,"Drama, Action, Crime, Thriller","The Dark Knight. Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.","['Drama', 'Action', 'Crime', 'Thriller']",2008,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
994682,Sexy Oral: Uwakina Kuchibiru,A woman rejects her clingy female lover and pursues a female co-worker. The spurned lover plots revenge and the co-worker has a kinky secret.,1984-02-17,54.9266,Drama,Sexy Oral: Uwakina Kuchibiru. A woman rejects her clingy female lover and pursues a female co-worker. The spurned lover plots revenge and the co-worker has a kinky secret.,['Drama'],1984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
574475,Final Destination Bloodlines,"Plagued by a violent recurring nightmare, college student Stefanie heads home to track down the one person who might be able to break the cycle and save her family from the grisly demise that inevitably awaits them all.",2025-05-14,54.3955,"Horror, Mystery","Final Destination Bloodlines. Plagued by a violent recurring nightmare, college student Stefanie heads home to track down the one person who might be able to break the cycle and save her family from the grisly demise that inevitably awaits them all.","['Horror', 'Mystery']",2025,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1151334,Eenie Meanie,A former teenage getaway driver gets dragged back into her unsavory past when a former employer offers her a chance to save the life of her chronically unreliable ex-boyfriend.,2025-08-21,50.1398,"Thriller, Action, Comedy",Eenie Meanie. A former teenage getaway driver gets dragged back into her unsavory past when a former employer offers her a chance to save the life of her chronically unreliable ex-boyfriend.,"['Thriller', 'Action', 'Comedy']",2025,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1339658,"Oh, Hi!","Iris and Isaac's first romantic weekend getaway as a couple goes awry. Convinced she's met her perfect guy and that he's just confused, Iris goes to increasingly ridiculous and irrational lengths to prove to Isaac that they are meant to be together.",2025-07-25,54.0766,"Romance, Comedy","Oh, Hi!. Iris and Isaac's first romantic weekend getaway as a couple goes awry. Convinced she's met her perfect guy and that he's just confused, Iris goes to increasingly ridiculous and irrational lengths to prove to Isaac that they are meant to be together.","['Romance', 'Comedy']",2025,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1337395,Kiskisan,"A steamy tale of love, lust, and betrayal. When Adele's sister Bea returns with her girlfriend Cheska, a secret affair begins between Cheska and Adele's boyfriend, Rener, leading to a climactic ending when they're caught.",2024-09-27,53.6626,Drama,"Kiskisan. A steamy tale of love, lust, and betrayal. When Adele's sister Bea returns with her girlfriend Cheska, a secret affair begins between Cheska and Adele's boyfriend, Rener, leading to a climactic ending when they're caught.",['Drama'],2024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1083433,I Know What You Did Last Summer,"When five friends inadvertently cause a deadly car accident, they cover up their involvement and make a pact to keep it a secret rather than face the consequences. A year later, their past comes back to haunt them and they're forced to confront a horrifying truth: someone knows what they did last summer…and is hell-bent on revenge.",2025-07-16,47.4896,"Horror, Mystery, Thriller","I Know What You Did Last Summer. When five friends inadvertently cause a deadly car accident, they cover up their involvement and make a pact to keep it a secret rather than face the consequences. A year later, their past comes back to haunt them and they're forced to confront a horrifying truth: someone knows what they did last summer…and is hell-bent on revenge.","['Horror', 'Mystery', 'Thriller']",2025,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1506456,Maalikaya,"Kara, a young inmate who unleashes her hidden sexual fantasies while serving time. After meeting Lila, a seductive inmate played by Jenn Rosa, Kara finds a new purpose in life. But her dark past still haunts her even behind bars.",2025-07-25,49.2734,"Drama, Romance","Maalikaya. Kara, a young inmate who unleashes her hidden sexual fantasies while serving time. After meeting Lila, a seductive inmate played by Jenn Rosa, Kara finds a new purpose in life. But her dark past still haunts her even behind bars.","['Drama', 'Romance']",2025,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1403735,Laila,"Sonu Model, a renowned beautician from the old city, is forced to disguise himself as Laila, leading to a series of comedic, romantic, and action-packed events. Chaos ensues in this hilarious laugh riot",2025-02-14,49.4399,"Comedy, Romance","Laila. Sonu Model, a renowned beautician from the old city, is forced to disguise himself as Laila, leading to a series of comedic, romantic, and action-packed events. Chaos ensues in this hilarious laugh riot","['Comedy', 'Romance']",2025,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1071585,M3GAN 2.0,"After the underlying tech for M3GAN is stolen and misused by a powerful defense contractor to create a military-grade weapon known as Amelia, M3GAN's creator Gemma realizes that the only option is to resurrect M3GAN and give her a few upgrades, making her faster, stronger, and more lethal.",2025-06-25,45.937,"Action, Science Fiction, Thriller","M3GAN 2.0. After the underlying tech for M3GAN is stolen and misused by a powerful defense contractor to create a military-grade weapon known as Amelia, M3GAN's creator Gemma realizes that the only option is to resurrect M3GAN and give her a few upgrades, making her faster, stronger, and more lethal.","['Action', 'Science Fiction', 'Thriller']",2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1159939,The Partisan,"A Polish spy who works for the British during the Second World War. After a betrayal, she is compromised in Warsaw and finds herself in a murky world of treachery.",2025-10-03,46.3952,"History, War, Thriller","The Partisan. A Polish spy who works for the British during the Second World War. After a betrayal, she is compromised in Warsaw and finds herself in a murky world of treachery.","['History', 'War', 'Thriller']",2025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
615453,Ne Zha,"A young boy is born as the reincarnation of a demonic power, into a society that hates and fears him. Destined by prophecy to bring destruction to the world, Nezha must choose between good and evil to see if he can change his fate.",2019-07-26,45.4455,"Animation, Fantasy, Adventure","Ne Zha. A young boy is born as the reincarnation of a demonic power, into a society that hates and fears him. Destined by prophecy to bring destruction to the world, Nezha must choose between good and evil to see if he can change his fate.","['Animation', 'Fantasy', 'Adventure']",2019,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
138843,The Conjuring,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",2013-07-18,42.4358,"Horror, Thriller","The Conjuring. Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.","['Horror', 'Thriller']",2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1100988,28 Years Later,"Twenty-eight years since the rage virus escaped a biological weapons laboratory, now, still in a ruthlessly enforced quarantine, some have found ways to exist amidst the infected. One such group lives on a small island connected to the mainland by a single, heavily-defended causeway. When one member departs on a mission into the dark heart of the mainland, he discovers secrets, wonders, and horrors that have mutated not only the infected but other survivors as well.",2025-06-18,44.7633,"Horror, Thriller, Science Fiction","28 Years Later. Twenty-eight years since the rage virus escaped a biological weapons laboratory, now, still in a ruthlessly enforced quarantine, some have found ways to exist amidst the infected. One such group lives on a small island connected to the mainland by a single, heavily-defended causeway. When one member departs on a mission into the dark heart of the mainland, he discovers secrets, wonders, and horrors that have mutated not only the infected but other survivors as well.","['Horror', 'Thriller', 'Science Fiction']",2025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
